Customer_No,Prediction,Probability_Prediction
117982,0,0.16975054
117983,0,0.105024328
117984,1,0.309523622
117985,0,0.080350008
117986,1,0.378448113
117987,0,0.174487952
117988,0,0.09270571
117989,0,0.076633647
117990,0,0.055490712
117991,1,0.228865677
117992,0,0.072196179
117993,0,0.089640039
117994,0,0.139866625
117995,1,0.384376839
117996,0,0.056298719
117997,1,0.330678332
117998,0,0.089054966
117999,0,0.203172986
118000,0,0.09276693
118001,0,0.108626389
118002,0,0.107213714
118003,0,0.067266587
118004,0,0.100118239
118005,1,0.291022892
118006,1,0.261997806
118007,0,0.191172873
118008,1,0.387491972
118009,1,0.290533331
118010,0,0.098102557
118011,1,0.301393804
118012,1,0.239754135
118013,0,0.062754548
118014,0,0.072006444
118015,1,0.220375369
118016,0,0.067791939
118017,0,0.04918184
118018,0,0.061616722
118019,0,0.203290099
118020,0,0.123304238
118021,1,0.280091666
118022,0,0.149984492
118023,0,0.095085617
118024,0,0.068107077
118025,0,0.136175512
118026,0,0.101389192
118027,1,0.264034607
118028,0,0.164973655
118029,0,0.062995217
118030,0,0.187284338
118031,1,0.229884922
118032,1,0.275493966
118033,0,0.13780159
118034,1,0.23809645
118035,1,0.249864127
118036,1,0.237167533
118037,0,0.111481153
118038,0,0.098942776
118039,0,0.074043017
118040,0,0.097319777
118041,0,0.105849753
118042,1,0.317048927
118043,0,0.055777112
118044,0,0.064643136
118045,0,0.09617501
118046,0,0.064385085
118047,0,0.096133227
118048,0,0.077105208
118049,1,0.288559174
118050,0,0.195384928
118051,0,0.217894783
118052,0,0.15611242
118053,0,0.076753502
118054,1,0.221845422
118055,0,0.047191494
118056,0,0.172178954
118057,0,0.069176353
118058,0,0.075576304
118059,0,0.081507079
118060,0,0.054165275
118061,0,0.158625347
118062,1,0.349986915
118063,0,0.065981789
118064,0,0.178925837
118065,0,0.07950712
118066,0,0.060561612
118067,1,0.255585186
118068,0,0.16437425
118069,0,0.062585479
118070,1,0.283897958
118071,0,0.076520522
118072,1,0.278546118
118073,1,0.261208357
118074,1,0.280116919
118075,0,0.064677559
118076,0,0.08559783
118077,1,0.233184539
118078,0,0.084148393
118079,1,0.24336788
118080,0,0.150755537
118081,0,0.063773061
118082,0,0.070793529
118083,0,0.098409864
118084,0,0.068517771
118085,0,0.099750213
118086,0,0.079876142
118087,1,0.275568129
118088,1,0.31330494
118089,0,0.076237712
118090,1,0.287632495
118091,1,0.326059857
118092,0,0.062600246
118093,1,0.235532975
118094,0,0.077433596
118095,0,0.115074231
118096,0,0.095569773
118097,0,0.080748102
118098,1,0.278596214
118099,0,0.185024272
118100,0,0.065898061
118101,0,0.066056308
118102,1,0.247648068
118103,1,0.317551425
118104,1,0.241783186
118105,1,0.346861489
118106,0,0.08307595
118107,0,0.103841995
118108,1,0.303657483
118109,0,0.214481946
118110,0,0.10612627
118111,0,0.106587995
118112,0,0.065613396
118113,0,0.065424788
118114,0,0.2057208
118115,0,0.090481636
118116,0,0.082392179
118117,0,0.059430131
118118,1,0.233964415
118119,0,0.173620428
118120,1,0.293457611
118121,0,0.208287111
118122,1,0.231696659
118123,0,0.078028248
118124,0,0.188767726
118125,1,0.240582935
118126,0,0.133574226
118127,0,0.201673326
118128,1,0.233731003
118129,0,0.108811107
118130,0,0.077268373
118131,1,0.235721364
118132,0,0.071739526
118133,0,0.068611372
118134,1,0.267517042
118135,1,0.318356362
118136,1,0.243322959
118137,1,0.219113472
118138,0,0.169198557
118139,1,0.256996703
118140,0,0.133855093
118141,1,0.32332027
118142,0,0.106243937
118143,0,0.065519871
118144,0,0.079418946
118145,0,0.162921649
118146,1,0.272853958
118147,0,0.095717763
118148,1,0.320841737
118149,0,0.064229374
118150,0,0.149033134
118151,1,0.275354029
118152,0,0.108043492
118153,0,0.111682254
118154,0,0.156807498
118155,0,0.209319437
118156,1,0.30448489
118157,0,0.072830763
118158,0,0.067254539
118159,0,0.055432784
118160,0,0.15872376
118161,0,0.130925175
118162,0,0.122503037
118163,0,0.069582338
118164,1,0.219016107
118165,0,0.112237445
118166,0,0.200913666
118167,0,0.07479117
118168,0,0.171717764
118169,0,0.109697873
118170,0,0.064133316
118171,0,0.073767066
118172,0,0.148029852
118173,0,0.097152087
118174,0,0.062610696
118175,0,0.131268131
118176,0,0.041286479
118177,0,0.089022985
118178,0,0.070647817
118179,1,0.272904872
118180,1,0.298595447
118181,0,0.157918807
118182,0,0.16203979
118183,0,0.06216737
118184,1,0.227173703
118185,1,0.241448096
118186,0,0.119314337
118187,0,0.145098651
118188,0,0.082079182
118189,0,0.071198565
118190,1,0.225701727
118191,0,0.134013673
118192,1,0.291252875
118193,0,0.17337295
118194,0,0.077579268
118195,0,0.206451344
118196,0,0.04600924
118197,0,0.091839121
118198,0,0.114877415
118199,1,0.246736393
118200,0,0.100890902
118201,0,0.118780772
118202,0,0.122097164
118203,0,0.082333798
118204,1,0.321767465
118205,0,0.068339818
118206,0,0.06315301
118207,1,0.304660254
118208,0,0.117681822
118209,0,0.097005572
118210,1,0.227874858
118211,1,0.416802168
118212,1,0.233349049
118213,0,0.187406435
118214,0,0.153347437
118215,0,0.175087323
118216,0,0.110044135
118217,0,0.138589235
118218,1,0.327393722
118219,1,0.315630531
118220,0,0.074960453
118221,0,0.072104672
118222,0,0.112930864
118223,0,0.068239848
118224,0,0.109537203
118225,0,0.066441306
118226,1,0.261421992
118227,0,0.110442183
118228,1,0.235557575
118229,0,0.131787717
118230,1,0.2261023
118231,0,0.101018685
118232,0,0.143725305
118233,0,0.13751039
118234,1,0.265411508
118235,0,0.049860714
118236,0,0.076508596
118237,0,0.091404244
118238,0,0.070913004
118239,1,0.254361034
118240,0,0.084799003
118241,1,0.238251943
118242,1,0.291114881
118243,0,0.124813133
118244,0,0.114377019
118245,0,0.082863932
118246,0,0.078114145
118247,0,0.150917836
118248,1,0.315093141
118249,0,0.12915919
118250,0,0.207640216
118251,0,0.130237395
118252,0,0.089530589
118253,0,0.084445992
118254,0,0.076378807
118255,0,0.103471285
118256,1,0.255692074
118257,1,0.255600611
118258,0,0.155748088
118259,0,0.048984417
118260,0,0.208394256
118261,1,0.220615476
118262,1,0.361637552
118263,1,0.225889687
118264,0,0.134832327
118265,0,0.169695691
118266,1,0.334227578
118267,0,0.131560616
118268,0,0.140791929
118269,0,0.113084607
118270,0,0.132741697
118271,0,0.174400443
118272,0,0.088102395
118273,0,0.067554602
118274,0,0.157501623
118275,0,0.089975503
118276,0,0.055722416
118277,0,0.084470824
118278,0,0.171903343
118279,0,0.204008605
118280,1,0.296446581
118281,1,0.239477089
118282,0,0.070063107
118283,1,0.280093409
118284,0,0.077476835
118285,1,0.254569773
118286,0,0.060400435
118287,0,0.177397334
118288,0,0.065572404
118289,0,0.108663749
118290,0,0.107839563
118291,0,0.18379806
118292,0,0.063220144
118293,0,0.073869773
118294,0,0.070827939
118295,0,0.068368094
118296,0,0.063050562
118297,0,0.086181728
118298,0,0.065650472
118299,1,0.25623312
118300,0,0.15469241
118301,0,0.147393933
118302,1,0.260067965
118303,0,0.0790623
118304,0,0.066094711
118305,0,0.190971353
118306,0,0.087853542
118307,0,0.101905429
118308,0,0.10169039
118309,0,0.088419887
118310,0,0.111312286
118311,0,0.134925644
118312,0,0.182436273
118313,0,0.121204108
118314,1,0.222854548
118315,0,0.096205136
118316,1,0.244362849
118317,0,0.074145741
118318,0,0.20166498
118319,0,0.080858666
118320,0,0.166033133
118321,0,0.070065945
118322,0,0.073263736
118323,0,0.061974147
118324,1,0.223927065
118325,0,0.094622351
118326,0,0.137496384
118327,0,0.159019226
118328,0,0.191720071
118329,0,0.083187009
118330,0,0.090268782
118331,0,0.121226475
118332,0,0.186213236
118333,0,0.158839443
118334,0,0.120776224
118335,1,0.353266725
118336,0,0.137806908
118337,0,0.072603499
118338,0,0.101301036
118339,0,0.035923524
118340,0,0.125886207
118341,0,0.121580198
118342,0,0.086201496
118343,0,0.180611984
118344,0,0.060685173
118345,0,0.105626415
118346,1,0.264079716
118347,0,0.083087638
118348,0,0.072965103
118349,0,0.049205597
118350,0,0.102880151
118351,0,0.178012725
118352,0,0.070501245
118353,1,0.239434431
118354,0,0.111158098
118355,1,0.248162053
118356,0,0.060869285
118357,0,0.047099991
118358,0,0.192904046
118359,0,0.216581681
118360,1,0.241024918
118361,0,0.17899899
118362,1,0.291263266
118363,1,0.286141979
118364,0,0.191823778
118365,0,0.072975336
118366,0,0.119592407
118367,0,0.104971211
118368,0,0.060450133
118369,0,0.205573644
118370,0,0.104881553
118371,0,0.100426323
118372,1,0.292346494
118373,0,0.159261488
118374,0,0.075193076
118375,0,0.088570162
118376,0,0.204991685
118377,0,0.064498135
118378,1,0.3545668
118379,0,0.064026324
118380,0,0.174080762
118381,1,0.270348541
118382,0,0.054647302
118383,0,0.126553611
118384,1,0.283236026
118385,0,0.109420026
118386,0,0.061483376
118387,1,0.252728461
118388,0,0.213583363
118389,0,0.074127353
118390,0,0.116185428
118391,0,0.066926039
118392,0,0.10306878
118393,1,0.307710191
118394,0,0.181473475
118395,0,0.067408099
118396,1,0.367921695
118397,0,0.083338109
118398,0,0.094033412
118399,0,0.198018457
118400,1,0.337592395
118401,0,0.057089805
118402,0,0.216349959
118403,0,0.149477707
118404,1,0.338538682
118405,0,0.133966399
118406,0,0.111542427
118407,1,0.22863175
118408,1,0.235918859
118409,0,0.127905962
118410,1,0.315309073
118411,0,0.101365395
118412,0,0.085443929
118413,0,0.05650174
118414,0,0.137415091
118415,0,0.163789289
118416,0,0.146424388
118417,0,0.198327486
118418,0,0.165724974
118419,0,0.086054601
118420,0,0.099076218
118421,0,0.168150798
118422,1,0.287894698
118423,1,0.290642645
118424,0,0.186011211
118425,0,0.064255373
118426,0,0.128452076
118427,0,0.068010518
118428,0,0.061393378
118429,0,0.062938116
118430,0,0.069245877
118431,1,0.272551
118432,0,0.199069171
118433,0,0.078691861
118434,0,0.092355814
118435,1,0.239076423
118436,0,0.188028514
118437,0,0.062501486
118438,0,0.051195055
118439,0,0.089208217
118440,0,0.066258811
118441,1,0.262558287
118442,1,0.220538661
118443,0,0.087171683
118444,0,0.117210089
118445,0,0.098300332
118446,0,0.062539967
118447,1,0.404003401
118448,0,0.076285555
118449,0,0.123925729
118450,0,0.084204908
118451,0,0.061308348
118452,0,0.07396299
118453,0,0.063912219
118454,0,0.16635836
118455,0,0.067809305
118456,1,0.287745037
118457,0,0.168426941
118458,0,0.070610177
118459,1,0.262449553
118460,1,0.374973729
118461,0,0.072341761
118462,0,0.179162298
118463,0,0.125844286
118464,0,0.122130246
118465,0,0.141708712
118466,0,0.070287034
118467,1,0.249737924
118468,0,0.047220933
118469,1,0.34207541
118470,0,0.102028409
118471,0,0.188508539
118472,1,0.330339802
118473,0,0.071137343
118474,0,0.189676593
118475,0,0.073497311
118476,0,0.104978402
118477,0,0.20746647
118478,0,0.062844127
118479,0,0.205057891
118480,0,0.109769663
118481,0,0.194198971
118482,0,0.082232562
118483,0,0.083141152
118484,0,0.070954547
118485,0,0.100216787
118486,0,0.053473141
118487,0,0.084114297
118488,1,0.275754401
118489,0,0.205011143
118490,1,0.374549758
118491,1,0.298410834
118492,1,0.298278029
118493,0,0.178012603
118494,0,0.165571504
118495,0,0.157192915
118496,1,0.287966015
118497,0,0.142596048
118498,0,0.083696565
118499,1,0.228153013
118500,0,0.157086561
118501,0,0.071984681
118502,0,0.166992668
118503,0,0.175503012
118504,1,0.544288393
118505,1,0.221974675
118506,0,0.09075751
118507,1,0.339316341
118508,1,0.31372951
118509,0,0.108345565
118510,1,0.233864206
118511,0,0.06942065
118512,0,0.16505252
118513,0,0.107436971
118514,0,0.071393053
118515,0,0.103498664
118516,0,0.201641506
118517,1,0.283219749
118518,0,0.168324692
118519,0,0.188266944
118520,0,0.129972294
118521,0,0.071579738
118522,0,0.098351689
118523,0,0.071550482
118524,0,0.15656032
118525,0,0.119763332
118526,0,0.098684993
118527,0,0.144211154
118528,1,0.29947579
118529,0,0.150493899
118530,0,0.175858445
118531,1,0.259467503
118532,1,0.255090632
118533,1,0.319568671
118534,0,0.144516868
118535,0,0.199219376
118536,0,0.135416
118537,1,0.246653208
118538,1,0.304361744
118539,0,0.081854619
118540,0,0.087348198
118541,0,0.12933529
118542,0,0.113922959
118543,0,0.166536778
118544,0,0.070167798
118545,0,0.079006349
118546,1,0.221726727
118547,0,0.098870979
118548,0,0.074143255
118549,0,0.044592907
118550,0,0.052717904
118551,0,0.171626869
118552,1,0.331231946
118553,0,0.176375126
118554,0,0.06420691
118555,1,0.31950013
118556,0,0.101532365
118557,0,0.065046177
118558,0,0.093423666
118559,1,0.266446543
118560,1,0.443474991
118561,0,0.062637058
118562,0,0.078127862
118563,0,0.109336194
118564,0,0.107102189
118565,0,0.092476641
118566,0,0.094458627
118567,1,0.242414225
118568,0,0.063142753
118569,0,0.104698589
118570,1,0.300579327
118571,1,0.291989607
118572,0,0.215783571
118573,1,0.298125978
118574,0,0.161900183
118575,0,0.177672966
118576,0,0.148341045
118577,1,0.251411272
118578,1,0.278293126
118579,0,0.198516051
118580,0,0.084080915
118581,0,0.059755543
118582,0,0.070601811
118583,0,0.176660195
118584,1,0.296632773
118585,0,0.165948574
118586,0,0.195950568
118587,0,0.037054499
118588,0,0.154437911
118589,0,0.093009657
118590,0,0.059508519
118591,1,0.251157057
118592,0,0.077860023
118593,0,0.093909438
118594,0,0.156109797
118595,1,0.242270252
118596,0,0.123411238
118597,0,0.089517289
118598,0,0.197282246
118599,0,0.092697667
118600,0,0.085149044
118601,0,0.077228587
118602,0,0.17820773
118603,0,0.124428165
118604,0,0.159152258
118605,0,0.093452087
118606,0,0.217150632
118607,1,0.25940811
118608,1,0.448941717
118609,0,0.140123656
118610,0,0.095621257
118611,0,0.161152814
118612,0,0.101211528
118613,0,0.014811143
118614,0,0.086853856
118615,1,0.312759102
118616,0,0.066915182
118617,1,0.237868253
118618,0,0.061391047
118619,1,0.326980661
118620,0,0.077703623
118621,0,0.211551393
118622,0,0.100918394
118623,0,0.073396831
118624,0,0.109291163
118625,0,0.101719306
118626,1,0.273960694
118627,0,0.137118432
118628,0,0.104794542
118629,0,0.100417178
118630,0,0.175338882
118631,1,0.230782391
118632,0,0.189633299
118633,0,0.16656882
118634,0,0.085720506
118635,1,0.277670493
118636,1,0.300250953
118637,1,0.26047868
118638,0,0.175774583
118639,0,0.153387247
118640,1,0.263915227
118641,0,0.203522596
118642,1,0.277050643
118643,0,0.111240051
118644,1,0.238664338
118645,0,0.055930561
118646,0,0.038560218
118647,1,0.262564786
118648,1,0.276405541
118649,0,0.152283846
118650,0,0.09611812
118651,0,0.118363382
118652,0,0.08137978
118653,0,0.108866067
118654,0,0.096697166
118655,0,0.089196501
118656,1,0.231815664
118657,0,0.151613971
118658,0,0.08090544
118659,0,0.087260236
118660,0,0.185951138
118661,0,0.186880447
118662,1,0.2887016
118663,0,0.179224636
118664,0,0.067689144
118665,0,0.135123418
118666,0,0.190967827
118667,0,0.211441349
118668,0,0.076503506
118669,0,0.135335607
118670,1,0.258544169
118671,0,0.105551049
118672,1,0.305614339
118673,0,0.182930099
118674,0,0.075407176
118675,0,0.087812047
118676,0,0.090712985
118677,1,0.298567547
118678,0,0.151433891
118679,0,0.069701767
118680,1,0.281359672
118681,1,0.239779042
118682,0,0.108144615
118683,1,0.22068309
118684,0,0.057342266
118685,1,0.320011886
118686,0,0.122083884
118687,0,0.163538795
118688,0,0.140049894
118689,0,0.203726671
118690,0,0.084207462
118691,0,0.081785239
118692,1,0.250370682
118693,1,0.253032337
118694,0,0.140726755
118695,1,0.245686619
118696,0,0.194919161
118697,1,0.222175722
118698,0,0.113962471
118699,1,0.438879635
118700,1,0.272748882
118701,0,0.139283034
118702,0,0.136866486
118703,1,0.23560641
118704,0,0.182417523
118705,0,0.194722239
118706,1,0.246118567
118707,0,0.059980865
118708,0,0.119386273
118709,0,0.160955912
118710,0,0.175901217
118711,0,0.189646393
118712,0,0.049094066
118713,0,0.039528756
118714,0,0.073130554
118715,0,0.077056316
118716,0,0.044647624
118717,1,0.312598461
118718,0,0.077052322
118719,0,0.209519485
118720,0,0.05592107
118721,0,0.15023891
118722,0,0.081841915
118723,1,0.296084276
118724,0,0.061515089
118725,0,0.167318582
118726,1,0.328856873
118727,0,0.12047432
118728,0,0.079251574
118729,1,0.250974831
118730,1,0.345362816
118731,0,0.216090198
118732,0,0.087180821
118733,0,0.071954233
118734,0,0.132150117
118735,0,0.099501334
118736,0,0.103409986
118737,0,0.063929387
118738,0,0.110992811
118739,0,0.068304364
118740,1,0.282145442
118741,0,0.108193417
118742,0,0.120802644
118743,0,0.065764304
118744,0,0.13399787
118745,0,0.154363399
118746,0,0.103361575
118747,1,0.246652051
118748,0,0.106240352
118749,0,0.076139207
118750,1,0.319697652
118751,0,0.155565063
118752,1,0.535222749
118753,0,0.191721794
118754,0,0.085393986
118755,0,0.075019897
118756,0,0.064053386
118757,1,0.278294133
118758,0,0.093063811
118759,0,0.077745069
118760,0,0.078796712
118761,0,0.073253946
118762,0,0.079084593
118763,1,0.275550597
118764,0,0.092513391
118765,1,0.36903783
118766,0,0.146895853
